kingdom,phylum,class,order,family,genus,species,reads,sample
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900542825,15,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900541125,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens_F,435,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900555955,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000001061,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000004710,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900541885,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900550825,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900553415,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900552155,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia_A,Slackia_A isoflavoniconvertens,115,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Adlercreutzia,Adlercreutzia celatus_A,59,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Adlercreutzia,MGYG000002712,16,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CAG-1427,CAG-1427 sp000436075,29,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CAG-1427,MGYG000003745,16,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,18,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium infantis,299,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,204,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,126,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium catenulatum,32,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium sp002742445,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia mucilaginosa_A,153,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,MGYG000004886,21,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia mucilaginosa,20,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia mucilaginosa_B,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia sp902373285,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia sp001808955,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Pauljensenia,Pauljensenia bouchesdurhonensis,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,335,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila sp900550745,263,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio fairfieldensis,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Mailhella,MGYG000004750,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,UMGS1590,UMGS1590 sp900759105,542,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,MGYG000001899,110,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,Zag1 sp900769355,49,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,Zag1 sp000433095,30,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,Zag1 sp001917115,25,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,MGYG000000422,15,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1,Zag1 sp900769645,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-196,CAG-196 sp900553895,155,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-196,MGYG000003506,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-484,MGYG000001906,72,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-484,CAG-484 sp900554385,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA2883,UBA2883 sp900768915,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D,Treponema_D sp900769975,277,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D,Treponema_D sp900769985,71,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Spirochaetota,Brachyspirae,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira pilosicoli,103,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,UMGS1518,MGYG000000608,24,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,UMGS1518,MGYG000003965,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallis,Victivallis sp002998355,22,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,CAG-312,CAG-312,CAG-312 sp002437405,44,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium_A,Fusobacterium_A ulcerans_A,40,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum_E,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium_B,Fusobacterium_B sp900554885,21,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter_B,Campylobacter_B sp900539505,16,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A woesei,41,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A sp900766745,18,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
